State,Agency Type,Agency Name,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society","Assault
Offenses","Aggravated
Assault","Simple
Assault",Intimidation,"Homicide
Offenses","Murder and
Nonnegligent
Manslaughter","Negligent
Man-
slaughter","Justifiable
Homicide","Human
Trafficking
Offenses","Commercial
Sex Acts","Involuntary
Servitude","Kidnapping/
Abduction","Sex
Offenses",Rape,Sodomy,"Sexual
Assault
With an
Object","Criminal
Sexual
Contact2",Incest,"Statutory
Rape",Arson,Bribery,"Burglary/
Breaking &
Entering","Counter-
feiting/
Forgery","Destruction/
Damage/
Vandalism
of Property","Embezzle-
ment","Extortion/
Blackmail","Fraud
Offenses","False
Pretenses/
Swindle/
Confidence
Game","Credit
Card/
Automated
Teller
Machine
Fraud","Imper-
sonation","Welfare
Fraud","Wire
Fraud","Identity 
Theft","Hacking/
Computer 
Invasion","Larceny/
Theft
Offenses","Pocket-
picking","Purse-
snatching","Shop-
lifting","Theft
From
Building","Theft
From
Coin Op-
erated
Machine
or Device","Theft
From
Motor
Vehicle","Theft of 
Motor 
Vehicle
Parts or
Acces-
sories","All
Other
Larceny","Motor
Vehicle
Theft",Robbery,"Stolen
Property
Offenses","Animal 
Cruelty","Drug/
Narcotic
Offenses","Drug/
Narcotic
Violations","Drug
Equipment
Violations","Gambling
Offenses","Betting/
Wagering","Operating/
Promoting/
Assisting
Gambling","Gambling
Equipment
Violations","Sports
Tampering","Por-
nography/
Obscene
Material","Pros-
titution
Offenses","Pros-
titution","Assisting or
Promoting
Prostitution","Purchasing
Prostitution","Weapon
Law
Violations"
MINNESOTA,City,Foley,"2,711",80,15,65,0,14,3,5,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,19,0,0,6,5,0,0,0,0,1,0,36,0,0,5,13,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Forest Lake,"20,680",718,117,551,50,106,20,60,26,0,0,0,0,0,0,0,0,11,3,0,1,7,0,0,0,0,31,17,107,0,3,107,27,21,0,0,31,27,1,256,5,0,118,32,0,33,8,60,22,1,7,0,34,33,1,0,0,0,0,0,9,0,0,0,0,7
MINNESOTA,City,Fosston,"1,368",73,21,49,3,18,3,11,4,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,2,8,0,0,4,3,1,0,0,0,0,0,34,0,1,10,2,0,1,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Frazee,"1,301",6,3,2,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MINNESOTA,City,Fridley,"30,355","1,696",281,"1,314",101,234,61,152,21,0,0,0,0,19,19,0,3,25,8,0,0,17,0,0,1,0,48,9,106,2,4,209,69,69,44,0,2,25,0,826,18,1,511,63,0,80,19,134,67,7,35,4,64,64,0,0,0,0,0,0,4,2,2,0,0,27
MINNESOTA,City,Fulda,"1,322",17,8,9,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Gaylord,"2,341",93,15,59,19,14,2,8,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,9,0,0,6,5,0,0,0,0,1,0,38,0,0,2,1,0,1,1,33,1,0,1,1,15,15,0,0,0,0,0,0,0,0,0,0,0,3
MINNESOTA,City,Gibbon,788,11,5,6,0,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Gilbert,"1,656",102,38,51,13,35,9,12,14,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,16,0,0,2,1,0,0,0,1,0,0,30,0,1,2,2,0,3,3,19,1,0,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,6
MINNESOTA,City,Glencoe,"5,652",150,42,63,45,36,3,14,19,0,0,0,0,0,0,0,0,6,2,0,0,4,0,0,0,0,3,6,10,0,0,13,2,4,0,0,1,6,0,27,0,1,9,3,0,2,0,12,1,0,3,0,42,41,1,0,0,0,0,0,2,0,0,0,0,1
MINNESOTA,City,Glenwood,"2,630",61,18,39,4,16,3,9,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,16,0,0,3,2,0,0,0,0,1,0,16,0,0,1,1,0,0,0,14,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Glyndon,"1,376",19,7,11,1,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Golden Valley,"20,806",337,51,272,14,46,12,28,6,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,23,6,31,0,0,27,9,14,0,0,0,4,0,177,4,0,89,19,0,28,10,27,5,0,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,8
MINNESOTA,City,Goodview,"4,077",12,4,5,3,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Grand Rapids,"11,333",202,48,143,11,45,9,23,13,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,2,1,17,0,0,7,4,2,1,0,0,0,0,115,0,0,1,108,0,1,0,5,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Granite Falls,"2,670",57,24,21,12,22,7,9,6,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,3,0,0,2,0,2,0,0,0,0,0,13,0,0,3,0,0,0,0,10,1,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Hallock,863,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hastings,"22,112",596,104,451,41,88,12,59,17,0,0,0,0,0,0,0,0,16,11,0,0,5,0,0,3,0,20,22,89,4,1,99,38,20,19,0,10,12,0,195,0,0,70,4,0,26,9,86,9,2,7,0,29,29,0,0,0,0,0,0,2,0,0,0,0,10
MINNESOTA,City,Hawley,"2,299",23,8,15,0,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hector,981,17,14,2,1,14,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Henderson,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Henning,860,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hermantown,"10,196",395,46,331,18,44,5,30,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19,9,19,0,0,38,14,8,11,0,0,5,0,238,5,0,193,2,0,10,4,24,5,1,2,1,11,11,0,0,0,0,0,0,1,0,0,0,0,5
MINNESOTA,City,Heron Lake,587,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Hibbing,"15,915",178,52,121,5,49,7,36,6,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,0,13,0,0,1,1,0,0,0,0,0,0,96,0,1,79,1,0,9,1,5,8,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Hill City,608,8,5,3,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hokah,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hopkins,"18,454",753,251,444,58,226,33,120,73,1,0,1,0,0,0,0,1,23,9,0,0,14,0,0,6,0,38,11,98,0,1,62,25,20,1,0,4,12,0,172,1,1,27,44,0,57,11,31,34,11,11,1,29,29,0,0,0,0,0,0,10,0,0,0,0,18
MINNESOTA,City,Houston,978,13,3,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Howard Lake,"2,220",16,8,8,0,7,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Hutchinson,"14,730",479,129,286,64,106,22,57,27,0,0,0,0,0,0,0,3,20,6,3,0,11,0,0,2,0,14,6,52,1,0,39,27,6,0,0,0,6,0,153,0,0,63,24,0,30,7,29,9,1,9,1,52,42,10,0,0,0,0,0,5,0,0,0,0,6
MINNESOTA,City,International Falls,"5,542",201,85,97,19,74,34,26,14,0,0,0,0,0,0,0,1,10,5,0,0,5,0,0,2,0,7,0,29,0,1,14,10,4,0,0,0,0,0,41,1,2,12,8,0,1,0,17,2,0,1,0,10,10,0,0,0,0,0,0,4,0,0,0,0,5
MINNESOTA,City,Inver Grove Heights,"36,212","1,207",249,851,107,207,37,120,50,0,0,0,0,0,0,0,1,41,17,1,2,21,0,0,1,1,63,25,123,0,2,173,52,37,6,0,5,71,2,413,1,0,55,44,0,85,14,214,34,3,13,0,68,68,0,0,0,0,0,0,12,0,0,0,0,27
MINNESOTA,City,Isanti,"7,540",141,36,89,16,35,6,16,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,41,0,0,9,5,2,1,0,0,1,0,32,0,0,6,1,0,3,0,22,1,0,0,0,10,10,0,0,0,0,0,0,3,0,0,0,0,3
MINNESOTA,City,Isle,830,83,28,49,6,26,2,13,11,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,15,0,0,5,3,1,0,0,0,1,0,26,0,0,10,7,0,1,0,8,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3
MINNESOTA,City,Janesville,"2,484",53,15,36,2,15,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,3,3,0,0,0,0,0,0,10,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MINNESOTA,City,Jordan,"6,781",119,41,73,5,40,5,20,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,19,0,0,21,10,3,0,0,0,8,0,23,0,1,1,0,0,6,2,13,2,1,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1
MINNESOTA,City,Kasson,"7,208",115,44,67,4,39,3,24,12,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,7,4,9,0,3,19,5,6,0,0,0,8,0,22,0,0,8,0,0,1,1,12,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Kenyon,"1,874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,La Crescent,"5,279",57,19,36,2,19,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,5,3,2,0,0,0,0,0,20,0,0,1,0,0,2,1,16,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lake City,"5,336",127,29,91,7,28,3,15,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,3,17,0,0,23,12,5,0,0,1,5,0,34,0,0,5,3,0,2,2,22,4,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lake Crystal,"2,487",36,14,21,1,11,3,7,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,1,6,0,0,6,2,0,0,0,1,3,0,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Lakefield,"1,712",3,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lake Park,716,8,2,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lakes Area,"10,781",209,65,133,11,56,6,30,20,0,0,0,0,0,0,0,1,8,2,1,2,3,0,0,2,0,4,1,25,1,0,31,8,13,0,0,2,8,0,64,2,1,11,11,0,11,1,27,3,0,2,0,5,5,0,0,0,0,0,0,3,0,0,0,0,3
MINNESOTA,City,Lake Shore,"1,139",10,4,6,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lakeville,"78,436","1,133",228,850,55,173,34,99,40,2,2,0,0,0,0,0,1,52,16,4,3,29,0,0,1,0,42,38,137,0,6,209,82,62,1,0,15,48,1,380,1,0,119,40,0,89,10,121,29,2,6,1,20,20,0,0,0,0,0,0,21,2,1,0,1,11
MINNESOTA,City,Lamberton,779,15,9,5,1,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MINNESOTA,City,Le Center,"2,520",6,5,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lester Prairie,"1,902",25,6,17,2,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,1,0,0,0,1,0,5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MINNESOTA,City,Le Sueur,"4,226",34,21,11,2,17,2,7,8,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,8,0,0,2,2,0,1,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lewiston,"1,501",11,2,8,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Lino Lakes,"22,685",320,50,242,28,46,5,25,16,1,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,23,5,23,0,4,56,20,9,4,0,2,21,0,127,1,0,54,6,0,10,5,51,2,0,2,1,19,19,0,0,0,0,0,0,2,0,0,0,0,6
MINNESOTA,City,Litchfield,"6,512",167,45,104,18,40,12,13,15,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,8,3,23,0,0,6,3,1,0,0,0,2,0,61,0,0,32,3,0,8,0,18,2,0,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Little Falls,"9,088",379,102,257,20,96,5,55,36,0,0,0,0,0,0,0,0,6,2,1,0,3,0,0,3,0,8,2,67,1,0,15,7,5,0,0,3,0,0,157,0,0,59,12,0,9,1,76,3,1,0,1,13,13,0,1,1,0,0,0,1,0,0,0,0,4
MINNESOTA,City,Long Prairie,"3,722",113,58,52,3,54,7,21,26,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,1,2,8,0,0,11,8,0,1,1,0,1,0,26,0,1,7,6,0,1,1,10,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Lonsdale,"5,016",42,20,20,2,19,1,10,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,3,2,1,0,0,0,0,0,11,0,0,0,1,0,2,1,7,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Madelia,"2,367",25,15,10,0,13,0,12,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,8,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Madison Lake,"1,318",21,8,11,2,8,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Mankato,"46,137","2,952",883,"1,843",226,808,80,397,331,2,2,0,0,0,0,0,18,55,28,0,2,25,0,0,4,0,127,51,279,5,2,282,141,97,11,0,4,27,2,"1,016",1,0,393,130,0,217,25,250,60,6,11,4,140,140,0,0,0,0,0,0,14,0,0,0,0,68
MINNESOTA,City,Maple Grove,"71,622","2,228",308,"1,789",131,271,52,156,63,0,0,0,0,0,0,0,7,30,16,0,1,13,0,0,4,0,99,48,154,2,5,282,81,103,1,0,7,90,0,"1,136",26,24,622,53,0,121,14,276,28,12,19,5,75,75,0,0,0,0,0,0,14,1,0,0,1,36
MINNESOTA,City,Mapleton,"2,144",28,16,9,3,16,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
MINNESOTA,City,Maplewood,"39,638","2,490",518,"1,801",171,457,124,282,51,2,2,0,0,1,1,0,8,50,21,4,0,25,0,0,7,1,154,65,344,0,4,225,76,66,7,0,12,64,0,831,2,4,326,71,0,163,41,224,105,32,33,4,117,81,36,0,0,0,0,0,3,0,0,0,0,47
MINNESOTA,City,Marshall,"13,924",369,177,151,41,160,27,108,25,0,0,0,0,0,0,0,3,14,10,0,0,4,0,0,0,0,15,5,19,1,1,16,5,5,2,1,0,3,0,84,0,0,58,7,0,0,1,18,5,1,4,0,26,26,0,0,0,0,0,0,3,1,0,0,1,11
MINNESOTA,City,McGregor,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Medina,"7,104",89,15,72,2,14,1,4,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2,5,1,0,20,9,7,0,0,0,4,0,34,0,0,19,1,0,7,1,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Melrose,"3,612",25,12,10,3,11,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Menahga,"1,347",7,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Mendota Heights,"11,501",293,79,197,17,68,15,42,11,0,0,0,0,0,0,0,1,10,6,0,0,4,0,0,1,0,18,11,32,0,0,47,12,16,1,0,3,15,0,79,0,0,4,3,0,26,7,39,5,1,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,9
MINNESOTA,City,Milaca,"3,066",108,43,60,5,40,2,19,19,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,15,1,0,7,5,1,1,0,0,0,0,32,0,0,2,10,0,5,1,14,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Minneapolis,"4,23,282","46,433","10,763","33,472","2,198","9,692","2,964","4,509","2,219",86,76,8,2,9,4,5,195,781,306,54,17,404,0,0,112,0,"2,604",155,"7,515",16,18,"1,778",384,828,4,4,44,508,6,"12,741",1,81,813,160,4,"4,233",897,"6,552","6,613","1,580",340,24,942,889,53,1,0,1,0,0,83,0,0,0,0,"1,148"
MINNESOTA,City,Minneota,"1,344",13,5,6,2,4,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Minnesota Lake,657,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Minnetonka,"51,935","1,514",171,"1,269",74,152,44,89,19,0,0,0,0,0,0,0,0,19,8,1,0,10,0,0,3,0,99,26,124,1,2,224,71,82,3,0,3,65,0,724,12,7,396,89,0,101,7,112,40,7,19,1,36,36,0,0,0,0,0,0,10,0,0,0,0,27
MINNESOTA,City,Minnetrista,"11,072",96,24,64,8,21,3,11,7,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,2,2,5,0,1,16,1,5,0,0,6,4,0,33,0,0,1,9,0,8,2,13,3,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2
MINNESOTA,City,Montevideo,"5,180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Montgomery,"3,595",14,8,2,4,8,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1
MINNESOTA,City,Moorhead,"45,424","1,869",450,"1,282",137,391,123,231,37,4,4,0,0,0,0,0,7,48,25,1,1,21,0,0,7,0,127,26,276,1,1,123,28,30,56,0,1,8,0,538,2,0,159,4,0,98,9,266,104,12,67,4,93,93,0,0,0,0,0,0,15,0,0,0,0,25
MINNESOTA,City,Morgan,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Motley,691,23,2,21,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,0,0,5,2,1,0,0,0,2,0,6,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,Mounds View,"12,730",379,60,276,43,56,18,28,10,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,10,10,64,0,0,47,29,5,2,0,1,10,0,117,0,0,21,38,0,23,3,32,15,3,10,1,28,28,0,0,0,0,0,0,4,0,0,0,0,10
MINNESOTA,City,Mountain Lake,"1,929",26,14,10,2,11,5,4,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MINNESOTA,City,Nashwauk,955,10,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINNESOTA,City,New Brighton,"22,022",606,83,476,47,75,12,56,7,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,2,0,19,4,106,1,4,77,47,9,4,0,1,16,0,207,0,0,41,44,0,62,16,44,44,4,8,3,26,26,0,0,0,0,0,0,2,1,1,0,0,15
MINNESOTA,City,New Hope,"20,319","1,006",207,757,42,186,10,140,36,4,1,3,0,0,0,0,1,16,5,1,0,10,0,0,1,0,35,14,173,8,4,133,59,49,1,0,3,21,0,321,0,0,65,118,0,82,8,48,43,18,7,1,18,18,0,0,0,0,0,0,2,0,0,0,0,21
MINNESOTA,City,New Prague,"8,267",167,46,117,4,38,1,13,24,0,0,0,0,0,0,0,0,8,2,2,0,4,0,0,0,0,2,5,33,0,0,26,22,0,0,0,0,4,0,51,1,0,21,2,0,2,0,25,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1
MINNESOTA,City,New Richland,"1,211",56,24,31,1,19,2,8,9,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,1,2,11,0,2,4,2,2,0,0,0,0,0,11,0,1,2,0,0,2,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
